Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","143","Morocco","5510","Production","1058","Meat, chicken","2019","2019","tonnes","782000","","Official data"
"QL","Livestock Primary","143","Morocco","5510","Production","1163","Meat, game","2019","2019","tonnes","54003","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","1017","Meat, goat","2019","2019","tonnes","32118","","Official data"
"QL","Livestock Primary","143","Morocco","5510","Production","1097","Meat, horse","2019","2019","tonnes","2292","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","1035","Meat, pig","2019","2019","tonnes","633","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","977","Meat, sheep","2019","2019","tonnes","178770","","Official data"
"QL","Livestock Primary","143","Morocco","5510","Production","1080","Meat, turkey","2019","2019","tonnes","78504","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","1130","Milk, whole fresh camel","2019","2019","tonnes","8860","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","2550000","","Official data"
"QL","Livestock Primary","143","Morocco","5510","Production","1020","Milk, whole fresh goat","2019","2019","tonnes","45935","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","982","Milk, whole fresh sheep","2019","2019","tonnes","35512","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","1128","Offals, edible, camels","2019","2019","tonnes","448","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","53397","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","9739","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","1098","Offals, horses","2019","2019","tonnes","193","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","45","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","45643","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","6527","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","25484","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","1176","Snails, not sea","2019","2019","tonnes","18429","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","143","Morocco","5510","Production","987","Wool, greasy","2019","2019","tonnes","64948","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1183","Beeswax","2019","2019","tonnes","87","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","50000","F","FAO estimate"
"QL","Livestock Primary","144","Mozambique","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","1000000","F","FAO estimate"
"QL","Livestock Primary","144","Mozambique","5510","Production","869","Fat, cattle","2019","2019","tonnes","454","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1019","Fat, goats","2019","2019","tonnes","35","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1037","Fat, pigs","2019","2019","tonnes","5842","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","979","Fat, sheep","2019","2019","tonnes","15","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","1959","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1182","Honey, natural","2019","2019","tonnes","614","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","867","Meat, cattle","2019","2019","tonnes","14481","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1058","Meat, chicken","2019","2019","tonnes","76080","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1069","Meat, duck","2019","2019","tonnes","3462","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1017","Meat, goat","2019","2019","tonnes","1358","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1035","Meat, pig","2019","2019","tonnes","97370","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1141","Meat, rabbit","2019","2019","tonnes","320","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","977","Meat, sheep","2019","2019","tonnes","428","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","842062","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1020","Milk, whole fresh goat","2019","2019","tonnes","19855","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","2357","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","250","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","3895","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","86","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","272","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","144","Mozambique","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","103","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","580000","F","FAO estimate"
"QL","Livestock Primary","28","Myanmar","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","12083333","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1091","Eggs, other bird, in shell","2019","2019","tonnes","55000","F","FAO estimate"
"QL","Livestock Primary","28","Myanmar","5513","Production","1092","Eggs, other bird, in shell (number)","2019","2019","1000 No","1000000","F","FAO estimate"
"QL","Livestock Primary","28","Myanmar","5510","Production","949","Fat, buffaloes","2019","2019","tonnes","1881","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","869","Fat, cattle","2019","2019","tonnes","12439","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1019","Fat, goats","2019","2019","tonnes","3960","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1037","Fat, pigs","2019","2019","tonnes","90773","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","979","Fat, sheep","2019","2019","tonnes","425","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","957","Hides, buffalo, fresh","2019","2019","tonnes","7411","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","64530","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1182","Honey, natural","2019","2019","tonnes","5354","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1089","Meat, bird nes","2019","2019","tonnes","33","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","947","Meat, buffalo","2019","2019","tonnes","54203","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","867","Meat, cattle","2019","2019","tonnes","435381","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1058","Meat, chicken","2019","2019","tonnes","1616402","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1069","Meat, duck","2019","2019","tonnes","194127","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1017","Meat, goat","2019","2019","tonnes","128701","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1073","Meat, goose and guinea fowl","2019","2019","tonnes","12903","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1035","Meat, pig","2019","2019","tonnes","1234509","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","977","Meat, sheep","2019","2019","tonnes","11061","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1080","Meat, turkey","2019","2019","tonnes","10","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","951","Milk, whole fresh buffalo","2019","2019","tonnes","204750","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","2300000","F","FAO estimate"
"QL","Livestock Primary","28","Myanmar","5510","Production","1020","Milk, whole fresh goat","2019","2019","tonnes","24239","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","982","Milk, whole fresh sheep","2019","2019","tonnes","4220","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","948","Offals, edible, buffaloes","2019","2019","tonnes","12168","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","77747","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","29700","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","59910","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","2553","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","1185","Silk-worm cocoons, reelable","2019","2019","tonnes","","M","Data not available"
"QL","Livestock Primary","28","Myanmar","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","25740","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","2212","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","28","Myanmar","5510","Production","987","Wool, greasy","2019","2019","tonnes","759","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","2638","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","65939","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1091","Eggs, other bird, in shell","2019","2019","tonnes","1080","F","FAO estimate"
"QL","Livestock Primary","147","Namibia","5513","Production","1092","Eggs, other bird, in shell (number)","2019","2019","1000 No","820800","F","FAO estimate"
"QL","Livestock Primary","147","Namibia","5510","Production","869","Fat, cattle","2019","2019","tonnes","832","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1019","Fat, goats","2019","2019","tonnes","96","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1037","Fat, pigs","2019","2019","tonnes","467","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","979","Fat, sheep","2019","2019","tonnes","229","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","3494","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1089","Meat, bird nes","2019","2019","tonnes","5365","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","867","Meat, cattle","2019","2019","tonnes","31055","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1058","Meat, chicken","2019","2019","tonnes","10866","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1163","Meat, game","2019","2019","tonnes","7855","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1017","Meat, goat","2019","2019","tonnes","3661","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1035","Meat, pig","2019","2019","tonnes","6346","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","977","Meat, sheep","2019","2019","tonnes","8986","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","111549","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","3494","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","750","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","467","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","1634","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","619","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","1127","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","147","Namibia","5510","Production","987","Wool, greasy","2019","2019","tonnes","844","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","148","Nauru","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","9","","Official data"
"QL","Livestock Primary","148","Nauru","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","182","","Official data"
"QL","Livestock Primary","148","Nauru","5510","Production","1037","Fat, pigs","2019","2019","tonnes","5","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","148","Nauru","5510","Production","1058","Meat, chicken","2019","2019","tonnes","4","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","148","Nauru","5510","Production","1035","Meat, pig","2019","2019","tonnes","76","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","148","Nauru","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","6","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","76734","*","Unofficial figure"
"QL","Livestock Primary","149","Nepal","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","1534680","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","1091","Eggs, other bird, in shell","2019","2019","tonnes","1036","*","Unofficial figure"
"QL","Livestock Primary","149","Nepal","5513","Production","1092","Eggs, other bird, in shell (number)","2019","2019","1000 No","15009","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","949","Fat, buffaloes","2019","2019","tonnes","3771","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","869","Fat, cattle","2019","2019","tonnes","1483","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","1019","Fat, goats","2019","2019","tonnes","2957","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","1037","Fat, pigs","2019","2019","tonnes","572","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","979","Fat, sheep","2019","2019","tonnes","83","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","957","Hides, buffalo, fresh","2019","2019","tonnes","31680","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","1187","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","1182","Honey, natural","2019","2019","tonnes","3980","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","947","Meat, buffalo","2019","2019","tonnes","188574","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","867","Meat, cattle","2019","2019","tonnes","49447","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","1058","Meat, chicken","2019","2019","tonnes","62899","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","1069","Meat, duck","2019","2019","tonnes","352","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","1017","Meat, goat","2019","2019","tonnes","73914","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","1035","Meat, pig","2019","2019","tonnes","28579","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","977","Meat, sheep","2019","2019","tonnes","2763","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","951","Milk, whole fresh buffalo","2019","2019","tonnes","1372905","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","795530","","Official data"
"QL","Livestock Primary","149","Nepal","5510","Production","1020","Milk, whole fresh goat","2019","2019","tonnes","133406","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","982","Milk, whole fresh sheep","2019","2019","tonnes","17905","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","948","Offals, edible, buffaloes","2019","2019","tonnes","37715","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","9889","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","26609","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","8574","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","995","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","1185","Silk-worm cocoons, reelable","2019","2019","tonnes","32","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","12270","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","392","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","149","Nepal","5510","Production","987","Wool, greasy","2019","2019","tonnes","589","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","1182","Honey, natural","2019","2019","tonnes","","M","Data not available"
"QL","Livestock Primary","150","Netherlands","5510","Production","867","Meat, cattle","2019","2019","tonnes","424300","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","1058","Meat, chicken","2019","2019","tonnes","1036360","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","1017","Meat, goat","2019","2019","tonnes","2260","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","1035","Meat, pig","2019","2019","tonnes","1628290","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","977","Meat, sheep","2019","2019","tonnes","13270","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","1080","Meat, turkey","2019","2019","tonnes","0","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","951","Milk, whole fresh buffalo","2019","2019","tonnes","2800","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","14555000","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","1020","Milk, whole fresh goat","2019","2019","tonnes","386000","","Official data"
"QL","Livestock Primary","150","Netherlands","5510","Production","982","Milk, whole fresh sheep","2019","2019","tonnes","0","","Official data"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","2140","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","39623","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","869","Fat, cattle","2019","2019","tonnes","96","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1019","Fat, goats","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1037","Fat, pigs","2019","2019","tonnes","89","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","979","Fat, sheep","2019","2019","tonnes","1","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","386","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1182","Honey, natural","2019","2019","tonnes","231","","Official data"
"QL","Livestock Primary","153","New Caledonia","5510","Production","867","Meat, cattle","2019","2019","tonnes","3214","","Official data"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1058","Meat, chicken","2019","2019","tonnes","714","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1017","Meat, goat","2019","2019","tonnes","2","","Official data"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1035","Meat, pig","2019","2019","tonnes","2791","","Official data"
"QL","Livestock Primary","153","New Caledonia","5510","Production","977","Meat, sheep","2019","2019","tonnes","13","","Official data"
"QL","Livestock Primary","153","New Caledonia","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","445","","Official data"
"QL","Livestock Primary","153","New Caledonia","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","431","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","186","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","3","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","153","New Caledonia","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","2","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1183","Beeswax","2019","2019","tonnes","289","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","62757","*","Unofficial figure"
"QL","Livestock Primary","156","New Zealand","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","1120659","","Official data"
"QL","Livestock Primary","156","New Zealand","5510","Production","1091","Eggs, other bird, in shell","2019","2019","tonnes","1880","F","FAO estimate"
"QL","Livestock Primary","156","New Zealand","5513","Production","1092","Eggs, other bird, in shell (number)","2019","2019","1000 No","38370","F","FAO estimate"
"QL","Livestock Primary","156","New Zealand","5510","Production","869","Fat, cattle","2019","2019","tonnes","57450","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1019","Fat, goats","2019","2019","tonnes","165","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1037","Fat, pigs","2019","2019","tonnes","1594","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","979","Fat, sheep","2019","2019","tonnes","27840","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","919","Hides, cattle, fresh","2019","2019","tonnes","69760","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1182","Honey, natural","2019","2019","tonnes","23000","","Official data"
"QL","Livestock Primary","156","New Zealand","5510","Production","1166","Meat nes","2019","2019","tonnes","5737","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","867","Meat, cattle","2019","2019","tonnes","683923","","Official data"
"QL","Livestock Primary","156","New Zealand","5510","Production","1058","Meat, chicken","2019","2019","tonnes","238054","","Official data"
"QL","Livestock Primary","156","New Zealand","5510","Production","1069","Meat, duck","2019","2019","tonnes","657","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1163","Meat, game","2019","2019","tonnes","19381","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1017","Meat, goat","2019","2019","tonnes","1879","","Official data"
"QL","Livestock Primary","156","New Zealand","5510","Production","1073","Meat, goose and guinea fowl","2019","2019","tonnes","132","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1097","Meat, horse","2019","2019","tonnes","0","","Official data"
"QL","Livestock Primary","156","New Zealand","5510","Production","1035","Meat, pig","2019","2019","tonnes","44129","","Official data"
"QL","Livestock Primary","156","New Zealand","5510","Production","977","Meat, sheep","2019","2019","tonnes","449036","","Official data"
"QL","Livestock Primary","156","New Zealand","5510","Production","1080","Meat, turkey","2019","2019","tonnes","1270","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","882","Milk, whole fresh cow","2019","2019","tonnes","21872000","","Official data"
"QL","Livestock Primary","156","New Zealand","5510","Production","868","Offals, edible, cattle","2019","2019","tonnes","150463","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1018","Offals, edible, goats","2019","2019","tonnes","331","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1098","Offals, horses","2019","2019","tonnes","0","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1036","Offals, pigs, edible","2019","2019","tonnes","2206","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","978","Offals, sheep,edible","2019","2019","tonnes","55680","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","1025","Skins, goat, fresh","2019","2019","tonnes","331","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","995","Skins, sheep, fresh","2019","2019","tonnes","81725","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","156","New Zealand","5510","Production","987","Wool, greasy","2019","2019","tonnes","122227","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","157","Nicaragua","5510","Production","1062","Eggs, hen, in shell","2019","2019","tonnes","38319","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","157","Nicaragua","5513","Production","1067","Eggs, hen, in shell (number)","2019","2019","1000 No","672269","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","157","Nicaragua","5510","Production","869","Fat, cattle","2019","2019","tonnes","4670","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","157","Nicaragua","5510","Production","1019","Fat, goats","2019","2019","tonnes","1","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","157","Nicaragua","5510","Production","1037","Fat, pigs","2019","2019","tonnes","811","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","157","Nicaragua","5510","Production","979","Fat, sheep","2019","2019","tonnes","1","Im","FAO data based on imputation methodology"
